strain1,strain2,geo_distance,isotype
JU1258,JU1047,285.646476264351,NIC174
JU1259,JU1047,285.646476264351,NIC174
JU1258,JU1048,285.646476264351,NIC174
JU1259,JU1048,285.646476264351,NIC174
JU1258,JU1049,285.646476264351,NIC174
JU1259,JU1049,285.646476264351,NIC174
JU1258,JU1205,285.646476264351,NIC174
JU1259,JU1205,285.646476264351,NIC174
JU1496,JU1258,285.646476264351,NIC174
JU1497,JU1258,285.646476264351,NIC174
JU1498,JU1258,285.646476264351,NIC174
JU1499,JU1258,285.646476264351,NIC174
JU1500,JU1258,285.646476264351,NIC174
JU1509,JU1258,285.646476264351,NIC174
JU1791,JU1258,285.646476264351,NIC174
JU2145,JU1258,285.646476264351,NIC174
JU2579,JU1258,285.646476264351,NIC174
JU2580,JU1258,285.646476264351,NIC174
JU2582,JU1258,285.646476264351,NIC174
JU2583,JU1258,285.646476264351,NIC174
JU2754,JU1258,285.646476264351,NIC174
JU2793,JU1258,285.646476264351,NIC174
JU2823,JU1258,285.646476264351,NIC174
JU2824,JU1258,285.646476264351,NIC174
JU757,JU1258,285.646476264351,NIC174
JU1496,JU1259,285.646476264351,NIC174
JU1497,JU1259,285.646476264351,NIC174
JU1498,JU1259,285.646476264351,NIC174
JU1499,JU1259,285.646476264351,NIC174
JU1500,JU1259,285.646476264351,NIC174
JU1509,JU1259,285.646476264351,NIC174
JU1791,JU1259,285.646476264351,NIC174
JU2145,JU1259,285.646476264351,NIC174
JU2579,JU1259,285.646476264351,NIC174
JU2580,JU1259,285.646476264351,NIC174
JU2582,JU1259,285.646476264351,NIC174
JU2583,JU1259,285.646476264351,NIC174
JU2754,JU1259,285.646476264351,NIC174
JU2793,JU1259,285.646476264351,NIC174
JU2823,JU1259,285.646476264351,NIC174
JU2824,JU1259,285.646476264351,NIC174
JU757,JU1259,285.646476264351,NIC174
JU2142,JU2105,285.543803255836,NIC174
JU2531,JU2142,285.45519622494,NIC174
JU372,JU2143,285.181511091412,NIC174
JU373,JU2143,285.181511091412,NIC174
JU374,JU2143,285.181511091412,NIC174
JU375,JU2143,285.181511091412,NIC174
JU377,JU2143,285.181511091412,NIC174
JU378,JU2143,285.181511091412,NIC174
JU379,JU2143,285.181511091412,NIC174
JU380,JU2143,285.181511091412,NIC174
JU381,JU2143,285.181511091412,NIC174
JU382,JU2143,285.181511091412,NIC174
JU383,JU2143,285.181511091412,NIC174
JU2144,JU2105,285.160021463453,NIC174
JU1038,JU2105,285.160021463453,NIC174
JU1041,JU2105,285.160021463453,NIC174
JU1042,JU2105,285.160021463453,NIC174
JU1043,JU2105,285.160021463453,NIC174
JU1044,JU2105,285.160021463453,NIC174
JU1045,JU2105,285.160021463453,NIC174
JU1046,JU2105,285.160021463453,NIC174
JU1047,JU2105,285.160021463453,NIC174
JU1048,JU2105,285.160021463453,NIC174
JU1049,JU2105,285.160021463453,NIC174
JU1205,JU2105,285.160021463453,NIC174
JU1496,JU2105,285.160021463453,NIC174
JU1497,JU2105,285.160021463453,NIC174
JU1498,JU2105,285.160021463453,NIC174
JU1499,JU2105,285.160021463453,NIC174
JU1500,JU2105,285.160021463453,NIC174
JU1509,JU2105,285.160021463453,NIC174
JU1791,JU2105,285.160021463453,NIC174
JU2145,JU2105,285.160021463453,NIC174
JU2579,JU2105,285.160021463453,NIC174
JU2580,JU2105,285.160021463453,NIC174
JU2582,JU2105,285.160021463453,NIC174
JU2583,JU2105,285.160021463453,NIC174
JU2754,JU2105,285.160021463453,NIC174
JU2793,JU2105,285.160021463453,NIC174
JU2823,JU2105,285.160021463453,NIC174
JU2824,JU2105,285.160021463453,NIC174
JU757,JU2105,285.160021463453,NIC174
JU2531,JU2144,285.071324960517,NIC174
JU2531,JU1038,285.071324960517,NIC174
JU2531,JU1041,285.071324960517,NIC174
JU2531,JU1042,285.071324960517,NIC174
JU2531,JU1043,285.071324960517,NIC174
JU2531,JU1044,285.071324960517,NIC174
JU2531,JU1045,285.071324960517,NIC174
JU2531,JU1046,285.071324960517,NIC174
JU2531,JU1047,285.071324960517,NIC174
JU2531,JU1048,285.071324960517,NIC174
JU2531,JU1049,285.071324960517,NIC174
JU2531,JU1205,285.071324960517,NIC174
JU2531,JU1496,285.071324960517,NIC174
JU2531,JU1497,285.071324960517,NIC174
JU2531,JU1498,285.071324960517,NIC174
JU2531,JU1499,285.071324960517,NIC174
JU2531,JU1500,285.071324960517,NIC174
JU2531,JU1509,285.071324960517,NIC174
JU2531,JU1791,285.071324960517,NIC174
JU2531,JU2145,285.071324960517,NIC174
JU2579,JU2531,285.071324960517,NIC174
JU2580,JU2531,285.071324960517,NIC174
JU2582,JU2531,285.071324960517,NIC174
JU2583,JU2531,285.071324960517,NIC174
JU2754,JU2531,285.071324960517,NIC174
JU2793,JU2531,285.071324960517,NIC174
JU2823,JU2531,285.071324960517,NIC174
JU2824,JU2531,285.071324960517,NIC174
JU757,JU2531,285.071324960517,NIC174
JU372,JU2142,284.838565917219,NIC174
JU373,JU2142,284.838565917219,NIC174
JU374,JU2142,284.838565917219,NIC174
JU375,JU2142,284.838565917219,NIC174
JU377,JU2142,284.838565917219,NIC174
JU378,JU2142,284.838565917219,NIC174
JU379,JU2142,284.838565917219,NIC174
JU380,JU2142,284.838565917219,NIC174
JU381,JU2142,284.838565917219,NIC174
JU382,JU2142,284.838565917219,NIC174
JU383,JU2142,284.838565917219,NIC174
JU372,JU2144,284.453248451119,NIC174
JU373,JU2144,284.453248451119,NIC174
JU374,JU2144,284.453248451119,NIC174
JU375,JU2144,284.453248451119,NIC174
JU377,JU2144,284.453248451119,NIC174
JU378,JU2144,284.453248451119,NIC174
JU379,JU2144,284.453248451119,NIC174
JU380,JU2144,284.453248451119,NIC174
JU381,JU2144,284.453248451119,NIC174
JU382,JU2144,284.453248451119,NIC174
JU383,JU2144,284.453248451119,NIC174
JU1038,JU372,284.453248451119,NIC174
JU1041,JU372,284.453248451119,NIC174
JU1042,JU372,284.453248451119,NIC174
JU1043,JU372,284.453248451119,NIC174
JU1044,JU372,284.453248451119,NIC174
JU1045,JU372,284.453248451119,NIC174
JU1046,JU372,284.453248451119,NIC174
JU1047,JU372,284.453248451119,NIC174
JU1048,JU372,284.453248451119,NIC174
JU1049,JU372,284.453248451119,NIC174
JU1205,JU372,284.453248451119,NIC174
JU1496,JU372,284.453248451119,NIC174
JU1497,JU372,284.453248451119,NIC174
JU1498,JU372,284.453248451119,NIC174
JU1499,JU372,284.453248451119,NIC174
JU1500,JU372,284.453248451119,NIC174
JU1509,JU372,284.453248451119,NIC174
JU1791,JU372,284.453248451119,NIC174
JU2145,JU372,284.453248451119,NIC174
JU2579,JU372,284.453248451119,NIC174
JU2580,JU372,284.453248451119,NIC174
JU2582,JU372,284.453248451119,NIC174
JU2583,JU372,284.453248451119,NIC174
JU2754,JU372,284.453248451119,NIC174
JU2793,JU372,284.453248451119,NIC174
JU2823,JU372,284.453248451119,NIC174
JU2824,JU372,284.453248451119,NIC174
JU757,JU372,284.453248451119,NIC174
JU1038,JU373,284.453248451119,NIC174
JU1041,JU373,284.453248451119,NIC174
JU1042,JU373,284.453248451119,NIC174
JU1043,JU373,284.453248451119,NIC174
JU1044,JU373,284.453248451119,NIC174
JU1045,JU373,284.453248451119,NIC174
JU1046,JU373,284.453248451119,NIC174
JU1047,JU373,284.453248451119,NIC174
JU1048,JU373,284.453248451119,NIC174
JU1049,JU373,284.453248451119,NIC174
JU1205,JU373,284.453248451119,NIC174
JU1496,JU373,284.453248451119,NIC174
JU1497,JU373,284.453248451119,NIC174
JU1498,JU373,284.453248451119,NIC174
JU1499,JU373,284.453248451119,NIC174
JU1500,JU373,284.453248451119,NIC174
JU1509,JU373,284.453248451119,NIC174
JU1791,JU373,284.453248451119,NIC174
JU2145,JU373,284.453248451119,NIC174
JU2579,JU373,284.453248451119,NIC174
JU2580,JU373,284.453248451119,NIC174
JU2582,JU373,284.453248451119,NIC174
JU2583,JU373,284.453248451119,NIC174
JU2754,JU373,284.453248451119,NIC174
JU2793,JU373,284.453248451119,NIC174
JU2823,JU373,284.453248451119,NIC174
JU2824,JU373,284.453248451119,NIC174
JU757,JU373,284.453248451119,NIC174
JU1038,JU374,284.453248451119,NIC174
JU1041,JU374,284.453248451119,NIC174
JU1042,JU374,284.453248451119,NIC174
JU1043,JU374,284.453248451119,NIC174
JU1044,JU374,284.453248451119,NIC174
JU1045,JU374,284.453248451119,NIC174
JU1046,JU374,284.453248451119,NIC174
JU1047,JU374,284.453248451119,NIC174
JU1048,JU374,284.453248451119,NIC174
JU1049,JU374,284.453248451119,NIC174
JU1205,JU374,284.453248451119,NIC174
JU1496,JU374,284.453248451119,NIC174
JU1497,JU374,284.453248451119,NIC174
JU1498,JU374,284.453248451119,NIC174
JU1499,JU374,284.453248451119,NIC174
JU1500,JU374,284.453248451119,NIC174
JU1509,JU374,284.453248451119,NIC174
JU1791,JU374,284.453248451119,NIC174
JU2145,JU374,284.453248451119,NIC174
JU2579,JU374,284.453248451119,NIC174
JU2580,JU374,284.453248451119,NIC174
JU2582,JU374,284.453248451119,NIC174
JU2583,JU374,284.453248451119,NIC174
JU2754,JU374,284.453248451119,NIC174
JU2793,JU374,284.453248451119,NIC174
JU2823,JU374,284.453248451119,NIC174
JU2824,JU374,284.453248451119,NIC174
JU757,JU374,284.453248451119,NIC174
JU1038,JU375,284.453248451119,NIC174
JU1041,JU375,284.453248451119,NIC174
JU1042,JU375,284.453248451119,NIC174
JU1043,JU375,284.453248451119,NIC174
JU1044,JU375,284.453248451119,NIC174
JU1045,JU375,284.453248451119,NIC174
JU1046,JU375,284.453248451119,NIC174
JU1047,JU375,284.453248451119,NIC174
JU1048,JU375,284.453248451119,NIC174
JU1049,JU375,284.453248451119,NIC174
JU1205,JU375,284.453248451119,NIC174
JU1496,JU375,284.453248451119,NIC174
JU1497,JU375,284.453248451119,NIC174
JU1498,JU375,284.453248451119,NIC174
JU1499,JU375,284.453248451119,NIC174
JU1500,JU375,284.453248451119,NIC174
JU1509,JU375,284.453248451119,NIC174
JU1791,JU375,284.453248451119,NIC174
JU2145,JU375,284.453248451119,NIC174
JU2579,JU375,284.453248451119,NIC174
JU2580,JU375,284.453248451119,NIC174
JU2582,JU375,284.453248451119,NIC174
JU2583,JU375,284.453248451119,NIC174
JU2754,JU375,284.453248451119,NIC174
JU2793,JU375,284.453248451119,NIC174
JU2823,JU375,284.453248451119,NIC174
JU2824,JU375,284.453248451119,NIC174
JU757,JU375,284.453248451119,NIC174
JU1038,JU377,284.453248451119,NIC174
JU1041,JU377,284.453248451119,NIC174
JU1042,JU377,284.453248451119,NIC174
JU1043,JU377,284.453248451119,NIC174
JU1044,JU377,284.453248451119,NIC174
JU1045,JU377,284.453248451119,NIC174
JU1046,JU377,284.453248451119,NIC174
JU1047,JU377,284.453248451119,NIC174
JU1048,JU377,284.453248451119,NIC174
JU1049,JU377,284.453248451119,NIC174
JU1205,JU377,284.453248451119,NIC174
JU1496,JU377,284.453248451119,NIC174
JU1497,JU377,284.453248451119,NIC174
JU1498,JU377,284.453248451119,NIC174
JU1499,JU377,284.453248451119,NIC174
JU1500,JU377,284.453248451119,NIC174
JU1509,JU377,284.453248451119,NIC174
JU1791,JU377,284.453248451119,NIC174
JU2145,JU377,284.453248451119,NIC174
JU2579,JU377,284.453248451119,NIC174
JU2580,JU377,284.453248451119,NIC174
JU2582,JU377,284.453248451119,NIC174
JU2583,JU377,284.453248451119,NIC174
JU2754,JU377,284.453248451119,NIC174
JU2793,JU377,284.453248451119,NIC174
JU2823,JU377,284.453248451119,NIC174
JU2824,JU377,284.453248451119,NIC174
JU757,JU377,284.453248451119,NIC174
JU1038,JU378,284.453248451119,NIC174
JU1041,JU378,284.453248451119,NIC174
JU1042,JU378,284.453248451119,NIC174
JU1043,JU378,284.453248451119,NIC174
JU1044,JU378,284.453248451119,NIC174
JU1045,JU378,284.453248451119,NIC174
JU1046,JU378,284.453248451119,NIC174
JU1047,JU378,284.453248451119,NIC174
JU1048,JU378,284.453248451119,NIC174
JU1049,JU378,284.453248451119,NIC174
JU1205,JU378,284.453248451119,NIC174
JU1496,JU378,284.453248451119,NIC174
JU1497,JU378,284.453248451119,NIC174
JU1498,JU378,284.453248451119,NIC174
JU1499,JU378,284.453248451119,NIC174
JU1500,JU378,284.453248451119,NIC174
JU1509,JU378,284.453248451119,NIC174
JU1791,JU378,284.453248451119,NIC174
JU2145,JU378,284.453248451119,NIC174
JU2579,JU378,284.453248451119,NIC174
JU2580,JU378,284.453248451119,NIC174
JU2582,JU378,284.453248451119,NIC174
JU2583,JU378,284.453248451119,NIC174
JU2754,JU378,284.453248451119,NIC174
JU2793,JU378,284.453248451119,NIC174
JU2823,JU378,284.453248451119,NIC174
JU2824,JU378,284.453248451119,NIC174
JU757,JU378,284.453248451119,NIC174
JU1038,JU379,284.453248451119,NIC174
JU1041,JU379,284.453248451119,NIC174
JU1042,JU379,284.453248451119,NIC174
JU1043,JU379,284.453248451119,NIC174
JU1044,JU379,284.453248451119,NIC174
JU1045,JU379,284.453248451119,NIC174
JU1046,JU379,284.453248451119,NIC174
JU1047,JU379,284.453248451119,NIC174
JU1048,JU379,284.453248451119,NIC174
JU1049,JU379,284.453248451119,NIC174
JU1205,JU379,284.453248451119,NIC174
JU1496,JU379,284.453248451119,NIC174
JU1497,JU379,284.453248451119,NIC174
JU1498,JU379,284.453248451119,NIC174
JU1499,JU379,284.453248451119,NIC174
JU1500,JU379,284.453248451119,NIC174
JU1509,JU379,284.453248451119,NIC174
JU1791,JU379,284.453248451119,NIC174
JU2145,JU379,284.453248451119,NIC174
JU2579,JU379,284.453248451119,NIC174
JU2580,JU379,284.453248451119,NIC174
JU2582,JU379,284.453248451119,NIC174
JU2583,JU379,284.453248451119,NIC174
JU2754,JU379,284.453248451119,NIC174
JU2793,JU379,284.453248451119,NIC174
JU2823,JU379,284.453248451119,NIC174
JU2824,JU379,284.453248451119,NIC174
JU757,JU379,284.453248451119,NIC174
JU1038,JU380,284.453248451119,NIC174
JU1041,JU380,284.453248451119,NIC174
JU1042,JU380,284.453248451119,NIC174
JU1043,JU380,284.453248451119,NIC174
JU1044,JU380,284.453248451119,NIC174
JU1045,JU380,284.453248451119,NIC174
JU1046,JU380,284.453248451119,NIC174
JU1047,JU380,284.453248451119,NIC174
JU1048,JU380,284.453248451119,NIC174
JU1049,JU380,284.453248451119,NIC174
JU1205,JU380,284.453248451119,NIC174
JU1496,JU380,284.453248451119,NIC174
JU1497,JU380,284.453248451119,NIC174
JU1498,JU380,284.453248451119,NIC174
JU1499,JU380,284.453248451119,NIC174
JU1500,JU380,284.453248451119,NIC174
JU1509,JU380,284.453248451119,NIC174
JU1791,JU380,284.453248451119,NIC174
JU2145,JU380,284.453248451119,NIC174
JU2579,JU380,284.453248451119,NIC174
JU2580,JU380,284.453248451119,NIC174
JU2582,JU380,284.453248451119,NIC174
JU2583,JU380,284.453248451119,NIC174
JU2754,JU380,284.453248451119,NIC174
JU2793,JU380,284.453248451119,NIC174
JU2823,JU380,284.453248451119,NIC174
JU2824,JU380,284.453248451119,NIC174
JU757,JU380,284.453248451119,NIC174
JU1038,JU381,284.453248451119,NIC174
JU1041,JU381,284.453248451119,NIC174
JU1042,JU381,284.453248451119,NIC174
JU1043,JU381,284.453248451119,NIC174
JU1044,JU381,284.453248451119,NIC174
JU1045,JU381,284.453248451119,NIC174
JU1046,JU381,284.453248451119,NIC174
JU1047,JU381,284.453248451119,NIC174
JU1048,JU381,284.453248451119,NIC174
JU1049,JU381,284.453248451119,NIC174
JU1205,JU381,284.453248451119,NIC174
JU1496,JU381,284.453248451119,NIC174
JU1497,JU381,284.453248451119,NIC174
JU1498,JU381,284.453248451119,NIC174
JU1499,JU381,284.453248451119,NIC174
JU1500,JU381,284.453248451119,NIC174
JU1509,JU381,284.453248451119,NIC174
JU1791,JU381,284.453248451119,NIC174
JU2145,JU381,284.453248451119,NIC174
JU2579,JU381,284.453248451119,NIC174
JU2580,JU381,284.453248451119,NIC174
JU2582,JU381,284.453248451119,NIC174
JU2583,JU381,284.453248451119,NIC174
JU2754,JU381,284.453248451119,NIC174
JU2793,JU381,284.453248451119,NIC174
JU2823,JU381,284.453248451119,NIC174
JU2824,JU381,284.453248451119,NIC174
JU757,JU381,284.453248451119,NIC174
JU1038,JU382,284.453248451119,NIC174
JU1041,JU382,284.453248451119,NIC174
JU1042,JU382,284.453248451119,NIC174
JU1043,JU382,284.453248451119,NIC174
JU1044,JU382,284.453248451119,NIC174
JU1045,JU382,284.453248451119,NIC174
JU1046,JU382,284.453248451119,NIC174
JU1047,JU382,284.453248451119,NIC174
JU1048,JU382,284.453248451119,NIC174
JU1049,JU382,284.453248451119,NIC174
JU1205,JU382,284.453248451119,NIC174
JU1496,JU382,284.453248451119,NIC174
JU1497,JU382,284.453248451119,NIC174
JU1498,JU382,284.453248451119,NIC174
JU1499,JU382,284.453248451119,NIC174
JU1500,JU382,284.453248451119,NIC174
JU1509,JU382,284.453248451119,NIC174
JU1791,JU382,284.453248451119,NIC174
JU2145,JU382,284.453248451119,NIC174
JU2579,JU382,284.453248451119,NIC174
JU2580,JU382,284.453248451119,NIC174
JU2582,JU382,284.453248451119,NIC174
JU2583,JU382,284.453248451119,NIC174
JU2754,JU382,284.453248451119,NIC174
JU2793,JU382,284.453248451119,NIC174
JU2823,JU382,284.453248451119,NIC174
JU2824,JU382,284.453248451119,NIC174
JU757,JU382,284.453248451119,NIC174
JU1038,JU383,284.453248451119,NIC174
JU1041,JU383,284.453248451119,NIC174
JU1042,JU383,284.453248451119,NIC174
JU1043,JU383,284.453248451119,NIC174
JU1044,JU383,284.453248451119,NIC174
JU1045,JU383,284.453248451119,NIC174
JU1046,JU383,284.453248451119,NIC174
JU1047,JU383,284.453248451119,NIC174
JU1048,JU383,284.453248451119,NIC174
JU1049,JU383,284.453248451119,NIC174
JU1205,JU383,284.453248451119,NIC174
JU1496,JU383,284.453248451119,NIC174
JU1497,JU383,284.453248451119,NIC174
JU1498,JU383,284.453248451119,NIC174
JU1499,JU383,284.453248451119,NIC174
JU1500,JU383,284.453248451119,NIC174
JU1509,JU383,284.453248451119,NIC174
JU1791,JU383,284.453248451119,NIC174
JU2145,JU383,284.453248451119,NIC174
JU2579,JU383,284.453248451119,NIC174
JU2580,JU383,284.453248451119,NIC174
JU2582,JU383,284.453248451119,NIC174
JU2583,JU383,284.453248451119,NIC174
JU2754,JU383,284.453248451119,NIC174
JU2793,JU383,284.453248451119,NIC174
JU2823,JU383,284.453248451119,NIC174
JU2824,JU383,284.453248451119,NIC174
JU757,JU383,284.453248451119,NIC174
JU2588,NIC181,280.473435677971,NIC174
JU2588,NIC2097,278.671826323924,NIC174
JU2588,NIC2098,278.671826323924,NIC174
JU2588,NIC182,276.903371205164,NIC174
JU2588,NIC2096,275.938609341379,NIC174
JU2588,NIC167,275.493769686018,NIC174
JU2766,JU403,275.362262969905,NIC174
JU2766,JU404,275.362262969905,NIC174
JU2766,JU405,275.362262969905,NIC174
JU2893,JU2786,274.806129123811,NIC174
JU2893,JU2792,274.806129123811,NIC174
JU2786,JU2590,274.410352947277,NIC174
JU2792,JU2590,274.410352947277,NIC174
JU2894,JU2786,274.390163730265,NIC174
JU2894,JU2792,274.390163730265,NIC174
JU2786,JU2594,274.035476757508,NIC174
JU2792,JU2594,274.035476757508,NIC174
JU2786,JU2595,273.231296968785,NIC174
JU2792,JU2595,273.231296968785,NIC174
JU2584,JU1775,273.136524411429,NIC174
JU2584,JU1776,273.129713581173,NIC174
JU2786,JU2596,273.1105447686,NIC174
JU2792,JU2596,273.1105447686,NIC174
JU2786,JU2591,272.601681457618,NIC174
JU2792,JU2591,272.601681457618,NIC174
QR24,JU2181,270.677637653902,QR25
QR25,JU2181,270.677637653902,QR25
JU2185,JU2181,270.271772125254,QR25
JU2588,NIC169,269.609632071754,NIC174
NIC1072,NIC185,268.856837285438,NIC174
JU2766,JU2143,267.581281568377,NIC174
JU2588,NIC170,267.311145195337,NIC174
JU2766,JU2142,267.3077755696,NIC174
JU2766,JU2144,266.746624789724,NIC174
JU2766,JU1038,266.746624789724,NIC174
JU2766,JU1041,266.746624789724,NIC174
JU2766,JU1042,266.746624789724,NIC174
JU2766,JU1043,266.746624789724,NIC174
JU2766,JU1044,266.746624789724,NIC174
JU2766,JU1045,266.746624789724,NIC174
JU2766,JU1046,266.746624789724,NIC174
JU2766,JU1047,266.746624789724,NIC174
JU2766,JU1048,266.746624789724,NIC174
JU2766,JU1049,266.746624789724,NIC174
JU2766,JU1205,266.746624789724,NIC174
JU2766,JU1496,266.746624789724,NIC174
JU2766,JU1497,266.746624789724,NIC174
JU2766,JU1498,266.746624789724,NIC174
JU2766,JU1499,266.746624789724,NIC174
JU2766,JU1500,266.746624789724,NIC174
JU2766,JU1509,266.746624789724,NIC174
JU2766,JU1791,266.746624789724,NIC174
JU2766,JU2145,266.746624789724,NIC174
JU2766,JU2579,266.746624789724,NIC174
JU2766,JU2580,266.746624789724,NIC174
JU2766,JU2582,266.746624789724,NIC174
JU2766,JU2583,266.746624789724,NIC174
JU2766,JU2754,266.746624789724,NIC174
JU2793,JU2766,266.746624789724,NIC174
JU2823,JU2766,266.746624789724,NIC174
JU2824,JU2766,266.746624789724,NIC174
JU757,JU2766,266.746624789724,NIC174
JU280,JU2143,265.749095620949,NIC174
JU296,JU2143,265.749095620949,NIC174
JU279,JU2143,265.730293819915,NIC174
JU280,JU2142,265.422379026696,NIC174
JU296,JU2142,265.422379026696,NIC174
JU1789,JU2143,265.415591453977,NIC174
JU279,JU2142,265.403563306601,NIC174
JU2184,JU2181,265.163312771026,QR25
JU1789,JU2142,265.090024584368,NIC174
JU280,JU2144,264.971475997667,NIC174
JU296,JU2144,264.971475997667,NIC174
JU280,JU1038,264.971475997667,NIC174
JU296,JU1038,264.971475997667,NIC174
JU280,JU1041,264.971475997667,NIC174
JU296,JU1041,264.971475997667,NIC174
JU280,JU1042,264.971475997667,NIC174
JU296,JU1042,264.971475997667,NIC174
JU280,JU1043,264.971475997667,NIC174
JU296,JU1043,264.971475997667,NIC174
JU280,JU1044,264.971475997667,NIC174
JU296,JU1044,264.971475997667,NIC174
JU280,JU1045,264.971475997667,NIC174
JU296,JU1045,264.971475997667,NIC174
JU280,JU1046,264.971475997667,NIC174
JU296,JU1046,264.971475997667,NIC174
JU280,JU1047,264.971475997667,NIC174
JU296,JU1047,264.971475997667,NIC174
JU280,JU1048,264.971475997667,NIC174
JU296,JU1048,264.971475997667,NIC174
JU280,JU1049,264.971475997667,NIC174
JU296,JU1049,264.971475997667,NIC174
JU280,JU1205,264.971475997667,NIC174
JU296,JU1205,264.971475997667,NIC174
JU280,JU1496,264.971475997667,NIC174
JU296,JU1496,264.971475997667,NIC174
JU280,JU1497,264.971475997667,NIC174
JU296,JU1497,264.971475997667,NIC174
JU280,JU1498,264.971475997667,NIC174
JU296,JU1498,264.971475997667,NIC174
JU280,JU1499,264.971475997667,NIC174
JU296,JU1499,264.971475997667,NIC174
JU280,JU1500,264.971475997667,NIC174
JU296,JU1500,264.971475997667,NIC174
JU280,JU1509,264.971475997667,NIC174
JU296,JU1509,264.971475997667,NIC174
JU280,JU1791,264.971475997667,NIC174
JU296,JU1791,264.971475997667,NIC174
JU280,JU2145,264.971475997667,NIC174
JU296,JU2145,264.971475997667,NIC174
JU280,JU2579,264.971475997667,NIC174
JU296,JU2579,264.971475997667,NIC174
JU280,JU2580,264.971475997667,NIC174
JU296,JU2580,264.971475997667,NIC174
JU280,JU2582,264.971475997667,NIC174
JU296,JU2582,264.971475997667,NIC174
JU280,JU2583,264.971475997667,NIC174
JU296,JU2583,264.971475997667,NIC174
JU280,JU2754,264.971475997667,NIC174
JU296,JU2754,264.971475997667,NIC174
JU280,JU2793,264.971475997667,NIC174
JU296,JU2793,264.971475997667,NIC174
JU2823,JU280,264.971475997667,NIC174
JU2824,JU280,264.971475997667,NIC174
JU757,JU280,264.971475997667,NIC174
JU296,JU2823,264.971475997667,NIC174
JU296,JU2824,264.971475997667,NIC174
JU757,JU296,264.971475997667,NIC174
JU279,JU2144,264.952704909047,NIC174
JU279,JU1038,264.952704909047,NIC174
JU279,JU1041,264.952704909047,NIC174
JU279,JU1042,264.952704909047,NIC174
JU279,JU1043,264.952704909047,NIC174
JU279,JU1044,264.952704909047,NIC174
JU279,JU1045,264.952704909047,NIC174
JU279,JU1046,264.952704909047,NIC174
JU279,JU1047,264.952704909047,NIC174
JU279,JU1048,264.952704909047,NIC174
JU279,JU1049,264.952704909047,NIC174
